id,words,answer
110390,"[u'transcript', 'episomal', 'form', 'virus', 'unstable', 'contain', 'series', 'uracil', u'residue', 'polya', 'tail', 'one', 'version', u'cause', 'epidermodysplasia', 'verruciformis']",Human papillomavirus
110395,"['knudsen', 'type', 'process', 'occurs', 'long', u'pore', 'dynkins', 'formula', 'describes', 'ito', 'type']",Diffusion
110403,"['one', 'method', 'measuring', 'quantity', u'wa', 'modified', 'ramay', u'shield', 'guggenheim', 'katayama', 'contains', 'v', '23', 'term', 'used', 'relate', 'quantity', 'temperature']",Surface tension
110414,"['one', 'person', 'managed', 'prove', 'snark', 'theorem', 'working', 'problem', 'one', 'generalization', 'stated', u'term', 'edge', u'contraction', 'named', 'hadwiger']",Four color theorem
208721,"['ring', 'impact', u'feature', 'body', 'named', 'gaubatino']",Titan (moon)
110421,"[u'substance', 'anisotropic', 'momentum', 'distribution', 'subject', 'weibel', u'instability', u'column', u'substance', 'strong', 'axial', u'current', 'develop', 'kink', u'oscillation']",Plasma (physics)
110426,"['formulator', 'extended', 'citing', 'work', 'performed', 'kolbe', u'henry', 'independent', 'discovery', 'statement', 'led', 'another', 'generalization', 'formulator']",Markovnikov's rule
110427,"['anscombe', 'transformation', 'used', u'system', 'follow', 'distribution', u'variable', 'follow', 'distribution', 'subject', 'robbins', 'lemma']",Poisson distribution
110432,"[u'compound', 'commonly', 'synthesized', 'via', 'tryptamine', 'pathway', 'ipa', 'pathway', 'one', 'mode', 'action', 'involves', 'formation', 'arf', 'homodimers']",Auxin
208737,"['four', u'object', 'commingle', 'point', 'currentcurrent', u'interaction']",Fermion
110439,"['one', 'method', 'performing', 'operation', 'distributed', 'system', u'cannon', 'algorithm']",Matrix multiplication
110446,['je'],Meissner effect
208752,"['quantity', 'independent', 'time', 'actionangle', u'coordinate', 'used']",Hamiltonian (quantum mechanics)
110450,"['werners', 'complex', 'contains', '3', u'atom', 'chlorine', '3', u'molecule', 'compound', u'ligand', 'compound', 'produced', 'molybdenumironcopper', 'complexcontaining', 'enzyme', u'organism']",Ammonia
110454,"['recent', u'observation', 'body', 'revealed', 'bright', 'west', 'virginiasized', 'spot', 'surface', 'southeast', 'xanadu', 'region']",Titan (moon)
110456,"['2003', 'iwata', 'kabak', 'used', 'crystallography', 'obtain', 'structure', 'lactose', 'transporter']",Escherichia coli
110462,"['type', 'differentiable', 'manifold', 'tangent', 'space', u'ha', 'inner', 'product', 'varies', 'smoothly', 'named', 'man']",Bernhard Riemann
110466,"['bartoli', 'synthesis', u'us', 'three', u'equivalent', 'produce', 'indoles', 'another', 'reaction', u'us', u'result', 'production', 'enol', 'lactones', 'fujimotobelleau', 'reaction']",Grignard reaction
110470,"['recent', 'research', u'ha', 'shown', 'pif1', 'directs', 'movement', u'object', 'cancer', 'drug', 'cytarabine', u'cause', 'destabilization']",Okazaki fragments
208779,"['kenneth', 'de', 'jong', 'introduced', 'crowding', u'method', 'deal', 'one', 'problem', u'algorithm', 'goldberg', 'et']",Genetic algorithm
110479,"['mayer', 'atzrodt', 'developed', u'model', 'investigate', 'use', 'property', u'actuator', u'wafer', 'possessing', 'property', 'used', 'control', 'scanning', u'microscope', 'nanometer', 'range']",Piezoelectricity
208786,"['one', 'type', 'molecule', u'go', 'p', 'e', u'site', 'degraded']",RNA
110485,"['2005', 'study', 'slac', 'showed', 'lessening', 'strength', 'entity', 'longer', u'distance']",Weak interaction
208794,"['rate', 'one', 'process', 'occurs', u'device', 'proportional', u'einstein', 'bcoefficient', 'modelocking', 'make', 'active', 'shorter', u'period', 'time']",Laser
110491,"[u'mutation', 'sixth', 'type', 'molecule', u'cause', 'bethlem', 'myopathy', 'ullrich', 'myopathy']",Collagen
12189,"[u'thinker', '1966', 'work', u'look', 'titular', 'phenomenon', 'coral', 'fish', 'laboratory', u'rat', 'declaring', 'ecce', 'homo']",Konrad Lorenz
110495,"[u'plant', 'create', 'alternative', 'version', 'process', 'via', 'use', 'aox', 'protein', 'gldh', u'interface', 'pathway', 'ascorbate', 'synthesis']",Electron transport chain
110501,"['van', 'der', 'warderns', 'theorem', u'give', 'number', u'way', 'color', 'one', 'subset', u'number', 'result', 'generalized', 'szemeredi', 'theorem']",Integer
208806,"['incorrectly', 'configured', 'null', 'corrector', 'used', 'build', 'part', 'device', 'necessitated', 'installation', 'costar', 'properly', 'focus', 'mirror']",Hubble Space Telescope
208808,"['force', 'per', 'unit', 'area', 'casimir', 'effect', 'equal', 'quantity', u'time', 'hbar', u'time', 'pisquared', '240', u'time', 'distance', 'fourth', 'power', u'object', 'schwarzchild', 'radius', 'inversely', 'proportional', 'square', 'quantity']",Speed of light
110506,"['modern', u'method', 'compute', 'include', 'coupled', 'cluster', u'method', 'mollerplasset', 'perturbation', 'theory', 'includes', 'correlation', u'function']",Molecular orbital
110513,"['expression', 'bmal', 'integral', 'development', u'process']",Circadian rhythm
208818,"['reaction', 'order', 'produce', u'line', 'identical', 'slope', 'rate', 'plotted', 'molarity', u'v', 'time', 'graph']",0 (number)
208827,"['theorem', 'named', 'many', 'tangent', u'circle', u'produce', 'three', 'concurrent', u'line']",7 (number)
208828,"[u'reaction', 'triple', 'product', 'density', 'temperature', 'time', 'generalization', 'earlier', 'lawson', 'criterion']",Nuclear fusion
208836,"['quantity', 'remains', 'constant', 'joulethomson', 'process']",Enthalpy
110534,"['paul', 'steinhardt', 'one', 'proposed', 'slowroll', 'variety', 'process', 'utilized', 'scalar', 'field', 'potential', 'energy', 'well']",Inflation (cosmology)
110537,"[u'physic', 'term', 'refers', 'evendimensional', 'system', 'differential', u'equation', 'generalized', u'momentum', 'proportional', 'derivative', 'certain', 'function', 'respect', 'generalized', u'velocity', 'vice', 'versa']",Hamiltonian (quantum mechanics)
110540,"['petasis', 'reagent', 'contains', 'atom', 'element', 'center', u'coordinate', 'two', 'cyclopentadiene', u'molecule', 'tebbes', 'reagent']",Titanium
208847,"['god', 'one', u'entity', 'named', 'alpheus', 'pursued', 'nymph', 'arethusa', 'artemis', 'transformed']",River
208848,"['though', 'alkali', 'metal', u'element', 'carbonate', 'watersoluble', 'lighter', 'two', u'element', 'typically', 'found', 'mox', 'fuel']",Uranium
110546,"['one', 'type', 'process', 'named', 'value', u'give', 'stability', 'colloidal', 'system', 'another', 'type', 'used', 'winkler', 'test']",Titration
208851,"[u'arawak', 'exchanged', 'commodity', u'token', 'prevented', u'hand', 'cut']",Gold
110553,"['2008', 'laurent', 'schoeffel', 'examined', u'prospect', 'using', 'deeply', 'virtual', 'form', 'effect', 'nucleon', 'tomography', 'sodium', 'iodide', 'scintillators', 'used', 'counteract', 'namesake', 'edge', 'spectrophotometry']",Compton scattering
208860,"['orest', 'khvolson', 'studied', 'one', 'phenomenon', 'caused', 'force', 'explains', 'optical', 'effect', 'centered', 'huchra', 'galaxy']",Gravity
110560,"[u'mutation', 'like', 'rs25532', 'i425v', 'discovered', 'polymorphic', 'gene', 'region', 'encodes', 'transporter', 'substance', 'slc6a4']",Serotonin
110563,"['rado', 'developed', 'sigma', 'function', 'one', u'object', 'martin', 'developed', 'one', 'first', 'special', 'variety', 'named', 'post', 'defined', 'program', u'formulation', 'simple', u'one']",Turing machine
110567,"['equivalent', 'trace', 'hessian', 'matrix', 'function', 'minkowski', 'spacetime', 'dalembertian', 'operator', 'application']",Laplacian matrix
110576,"['verdet', 'constant', 'describes', 'eponymous', 'effect', 'involving', 'rotation', 'light', 'polarization', 'magnetic', 'field']",Michael Faraday
110581,"[u'amide', 'produced', 'schmidt', 'reaction', 'reacting', 'hydrazoic', 'acid', 'compound', 'type', 'claisenschmidt', 'condensation', 'one', 'reacts', 'aldehyde']",Ketone
208887,"['sum', 'function', 'applied', 'three', u'angle', 'triangle', u'give', 'one', 'plus', 'inradius', 'circumradius']",Cosine
110584,"['acceleration', 'heavy', 'fluid', 'light', 'fluid', u'affect', 'cloudshock', u'interaction', u'result', 'characteristic', 'rayleightaylor', u'finger', 'object']",Crab Nebula
110587,"['compound', 'synthesized', 'aid', 'specific', 'transferase', 'synthesis', 'inhibited', 'hemicholinium3']",Acetylcholine
208894,"['foehn', 'fain', 'type', 'phenomenon', 'caused', 'adiabatic', 'warming', u'erg', 'formed', 'concentrated', '20', '40', u'degree', 'latitude']",Winds
208896,"['amount', 'element', 'substance', 'determined', u'duma', 'kjeldahl', u'method']",Nitrogen
110602,"['believed', 'source', 'high', 'energy', 'cosmic', u'ray', 'composed', 'relativistic', 'heavy', u'nucleus', 'site', 'rprocess', 'nucleosynthesis']",Supernova
110609,"['photon', 'energy', u'decrease', 'cross', 'section', 'uniformly', u'increase', u'approach', 'thomson', 'value', 'since', 'loop', 'diagram', 'involved', 'susceptible', 'classical', 'treatment', 'belongs', 'second', 'order', u'graph', 'feynman', u'diagram']",Compton scattering
110614,"['provided', 'solution', 'warings', 'problem', 'demonstrated', 'basis', 'theorem', 'invariant', 'theory']",David Hilbert
208921,"['sumitomo', 'used', 'ruthenium', 'iv', 'oxide', 'catalyst', 'produce', 'element', 'deacon', 'process', 'element', u'form', 'anode', 'electrolytic', 'castnerkellner', 'process']",Chlorine
110619,"['sn2', u'reaction', u'compound', u'posse', 'property', 'walden', 'inversion', 'occurs', 'property', u'wa', 'first', 'accounted', 'vant', 'hoff', 'consequence', 'bond', 'structure']",Chirality (chemistry)
204123,"['lintott', 'et', 'al']",Quasar
208936,"['paul', 'eluard', 'poem', u'note', 'like', 'orange', 'earth', 'color']",Blue
208939,"['p', 'type', u'mineral', 'formed', 'peridotite', 'e', 'type', 'originates', 'eclogite']",Diamond
110640,"['secondary', 'type', 'dilated', u'ray', 'result', 'localized', 'anticlinal', u'division']",Phloem
208946,"['many', u'flute', 'respond', 'trumpet', 'ives', 'unanswered', 'question', 'john', u'cage', 'imaginary', 'landscape', 'number', 'includes', u'part', '12', u'radio']",4 (number)
208947,"[u'plant', 'structure', 'contains', 'solution', 'called', 'cell', 'sap', u'flower', 'derive', 'color', u'pigment', 'located', u'organelle', 'betalains', 'anthocyanins']",Vacuole
110646,"['synchrotron', 'radiation', 'generate', 'hydroxyl', 'variety', 'ultrafast', 'footprinting', u'study', 'although', 'common', 'technique', 'involves', 'fentons', 'reagent']",Radical (chemistry)
110648,"['1861', 'paper', 'physical', u'line', 'force', 'set', 'forth', 'spinning', 'cell', 'model', 'electromagnetic', 'induction', 'year', 'accidentally', 'showed', u'world', 'first', 'color', 'photograph', 'royal', 'institution', 'lecture']",James Clerk Maxwell
208957,"['xenon', 'difluoride', u'ha', 'linear', 'shape', 'many', 'lone', u'pair', 'surround', 'central', 'atom']",3 (number)
208963,"['robertson', 'generalized', 'statement', 'hermitian', u'operator']",Uncertainty principle
110661,"['divided', 'taxonomic', u'class', 'c', 'm', 'based', 'spectral', 'reflectance', 'albedo']",Asteroid
110667,"['studied', 'zero', 'temperature', 'bethe', 'lattice', 'theoretical', u'approach', 'involve', u'calculation', 'based', 'preisach', 'model']",Hysteresis
110669,"['case', '13dienes', 'homogenous', 'palladium', 'used', 'conjunction', 'primary', 'catalyst', 'reaction', 'produce', 'nsubstituted', u'imide']",Gabriel synthesis
208977,"['metal', 'found', 'naturally', u'mineral', 'like', 'rutile', 'ilmenite', u'compound', 'containing', 'metal', 'combine', 'organoaluminum', u'compound', 'form', 'polymerizing', u'catalyst', 'named', 'giulio', 'natta', 'karl', 'ziegler']",Titanium
208980,"['de', 'broglie', 'wavelength', 'particle', 'equal', u'planck', 'constant', 'divided', 'velocity', u'time', 'quantity', u'object', 'kinetic', 'energy', u'equal', 'momentum', 'squared', 'divided', 'two', u'time', 'quantity']",Mass
208984,"['maximize', 'profit', u'firm', 'advertise', 'ratio', 'advertising', u'cost', u'sale', 'revenue', u'equal', 'ratio', 'two', u'measure', 'elasticity', 'concept']",Demand
208988,"['one', 'equation', u'model', 'behavior', u'molecule', u'divide', 'product', 'vmax', 'v', 'sub', 'max', 'sum', 'km', 'k', 'sub', 'm', 'equation', 'part', 'michaelismenten', 'kinetics', 'describing', u'molecule']",Enzyme
110687,"['effect', 'occurs', 'light', 'emission', 'coupled', 'radiation', u'mode', 'photonic', u'crystal', 'using', 'electron', 'energy', 'loss', 'spectroscopy']",Cherenkov radiation
110688,"['bornland', 'equation', 'used', 'calculate', 'ninetenths', 'value', 'determination', 'electrostatic', 'energy']",Lattice energy
208995,"[u'compound', 'react', 'lewis', 'acid', 'produce', 'ketone', u'fry', 'rearrangement']",Ester
208998,"['one', 'way', 'study', 'heat', 'transfer', 'involves', 'analyzing', 'process', 'naphthalene', 'cold', 'finger', 'commonly', 'used', 'apparatus', 'involving', 'process']",Sublimation (phase transition)
110696,"['whether', 'one', u'entity', u'ha', 'finite', 'number', 'rational', u'solution', 'determined', 'topology', 'algebraic', 'surface', 'created', 'allowing', u'variable', 'assume', 'complex', u'value', 'faltings', 'theorem']",Diophantine equation
209002,"['george', 'pimentel', 'developed', 'isolation', 'technique', 'named', u'entity', 'one', 'named', 'harris', 'allows', u'archaeologist', 'view', 'stratigraphic', u'sequence', 'diagram', 'form']",Matrix (mathematics)
209013,"['drug', 'mebendazole', 'used', 'treat', u'disease', 'caused', u'member', 'phylum', 'trichuriasis', 'ascariasis']",Nematode
110710,"['produced', 'cytochrome', 'p450', 'isoenzyme', '18hydroxylase', 'activity']",Aldosterone
209021,"[u'substance', 'broken', 'apart', 'ferric', 'chloride', u'turn', 'ferric', 'hydroxide', 'presence', 'water']",Colloid
110721,"[u'result', 'quantum', 'electrodynamic', 'requirement', 'absence', 'vacuum', 'polarization', 'near', 'hydrogen', 'atom', 'nucleus', 'receives', u'contribution', 'electron', 'mass', 'renormalization', 'anomalous', 'magnetic', 'moment']",Lamb shift
209029,"['addition', 'eye', u'infection', u'aid', u'patient', 'drug', 'cidofovir', 'sometimes', 'used', 'treat', u'case', 'disease']",Smallpox
209030,"['ludger', 'sylbaris', 'survived', 'one', u'event', 'thanks', 'imprisoned', 'event', 'type', u'philippine', 'coincided', 'cyclone', 'yunya']",Types of volcanic eruptions
110730,"['strongly', 'interacting', 'type', 'substance', 'occurs', 'coulomb', 'interaction', 'energy', 'exceeds', 'thermal', 'energy', u'result', 'placement', u'particle', 'debye', 'sphere']",Plasma (physics)
209042,"['ubiquitin', 'ligase', 'complex', 'scf', 'fbox', 'protein', 'tip', u'act', 'receptor', u'compound', 'pin', 'protein', 'used', 'type', 'polar', 'transport', 'named', u'compound']",Auxin
209048,"['muon', 'spin', 'spectroscopy', 'used', 'measure', 'london', 'penetration', 'depth', u'material', 'current', 'flowing', 'two', u'form', 'josephson', 'junction']",Superconductivity
209050,"['sum', u'reciprocal', 'sylvesters', 'sequence', 'converge', 'number', 'zf', 'set', 'theory', 'defined', 'set', 'whose', 'element', 'empty', 'set']",1 (number)
209055,"['sperm', 'cell', u'release', u'ion', 'element', 'cortical', u'granule', 'egg', 'fuse', 'plasma', 'membrane', 'block', 'sperm', 'entering', 'egg']",Calcium
110753,"['along', 'thomas', 'young', 'man', u'name', 'theory', u'primate', 'see', 'color', 'using', 'three', 'different', 'cone', u'sensitivity', 'elliptical', 'partial', 'differential', 'equation', 'simplest', 'eigenvalue', 'equation', 'two', 'dimensionsthis', 'man', u'ha', 'set', 'three', 'eponymous', u'theorem', 'govern', 'motion', 'fluid', 'presence', 'vortex']",Hermann von Helmholtz
209066,"['atrap', 'project', 'collected', 'one', 'type', 'substance', 'radioactive', 'sodium22', 'penning', 'trap']",Antimatter
110769,"['referring', u'electron', 'approximately', 'equal', 'fermi', 'energy', 'temperature', 'substantially', u'le', 'characteristic', 'temperature']",Chemical potential
209079,"['nonuniform', 'threedimensional', 'object', 'entity', 'represented', 'vector', 'x', 'integrating', 'difference', 'x', 'given', 'point', u'time', 'density', 'point', 'respect', 'volume', 'zero']",Center of mass
110778,"['magnetohydrodynamics', 'determines', 'whether', 'magnetic', 'field', 'diffuse', 'away', 'remain', 'frozen', 'plasma', 'magnetic', 'version', 'dependent', 'velocity', 'electrical', 'conductivity', 'plasma']",Reynolds number
110784,"['depth', 'call', 'tree', 'algorithm', 'theta', 'log', 'n', 'worst', 'case', 'runtime', 'call', 'tree', 'becomes', 'linear', 'chain', 'n', 'nested', u'cell']",Quicksort
